Permutation,eval_r2,eval_mape,eval_mdape,eval_consensus
"('DESTROYED', 'PALMA', 'I(PALMA>0.06)', 'GRID_SMOD', 'EPR')",0.7264228424362014,0.15285388176825812,0.12100143845495397,0.18247749259567025
"('DESTROYED', 'INCOME', 'PALMA', 'I(PALMA>0.06)', 'GRID_SMOD')",0.728628344572704,0.15332103590159796,0.12280616157172532,0.18249961763353975
"('DESTROYED', 'GRID_SMOD')",0.7416578711305344,0.15744718553670825,0.13171714858438602,0.18250215433018666
"('DESTROYED', 'PALMA', 'TENURE_SECURITY', 'EPR', 'DESTROYED×INCOME')",0.73012955576214,0.15456072315994898,0.12330844416767255,0.1825798705218272
"('DESTROYED', 'I(DESTROYED>4.5)', 'INCOME', 'AGE_DEPENDENCY', 'EPR')",0.7551604094136131,0.16790420761754835,0.13503038133758963,0.18259139318050832
"('DESTROYED', 'INCOME', 'TENURE_SECURITY')",0.7397102663512011,0.1567677350004371,0.13101905065273467,0.18269217310065688
"('DESTROYED', 'INCOME', 'I(INCOME>0.7)', 'GRID_SMOD', 'AGE_DEPENDENCY')",0.7436627465285417,0.16128466333329075,0.13046726826264307,0.18269639502246404
"('DESTROYED', 'INCOME', 'I(PALMA>0.06)', 'EPR', 'DESTROYED×INCOME')",0.7251643271207826,0.1535439338844598,0.11974596173149615,0.18270852283172445
"('DESTROYED', 'INCOME', 'PALMA', 'TENURE_SECURITY', 'DESTROYED×INCOME')",0.7254833761057755,0.15332525116028609,0.12057821321838964,0.18280669609096675
"('DESTROYED', 'PALMA', 'I(PALMA>0.06)', 'GRID_SMOD', 'DESTROYED×INCOME')",0.725682005386938,0.15381443054484192,0.12043946596006092,0.18285729703932163
"('DESTROYED', 'INCOME', 'I(PALMA>0.06)', 'GRID_SMOD')",0.731634667047449,0.15117232346980386,0.1290675619449237,0.1828684061224262
"('DESTROYED', 'I(PALMA>0.06)', 'GRID_SMOD', 'DESTROYED×INCOME')",0.7290771753507651,0.15183477375911025,0.12587145283476922,0.18287635041437145
"('DESTROYED', 'INCOME', 'I(INCOME>0.7)', 'TENURE_SECURITY', 'I(TENURE_SECURITY>0.81)')",0.7420904229105458,0.16099732750118745,0.12973904433547903,0.18288198297537353
"('DESTROYED', 'GRID_SMOD', 'I(TENURE_SECURITY>0.81)')",0.7365256860538862,0.15890078542590585,0.1262735826439476,0.18288289400532243
"('DESTROYED', 'INCOME', 'GRID_SMOD', 'I(AGE_DEPENDENCY>0.67)', 'DESTROYED×INCOME')",0.7302061272466416,0.15442599365711096,0.1245675907801465,0.182929152396872
"('DESTROYED', 'INCOME', 'I(AGE_DEPENDENCY>0.67)', 'EPR', 'DESTROYED×INCOME')",0.725160312141099,0.15392782828932913,0.12006775576566155,0.1829450906379639
"('DESTROYED', 'INCOME', 'I(PALMA>0.06)', 'GRID_SMOD', 'EPR')",0.7264120831932828,0.1544706744998223,0.12077926698794109,0.18294595276482686
"('DESTROYED', 'INCOME', 'GRID_SMOD', 'AGE_DEPENDENCY', 'I(AGE_DEPENDENCY>0.67)')",0.7322332573818104,0.1559051291206147,0.12517461114350048,0.18294882762743492
"('DESTROYED', 'I(DESTROYED>4.5)', 'I(INCOME>0.7)', 'TENURE_SECURITY')",0.7523938282496955,0.1676523973820582,0.1336346744949609,0.1829644145424412
"('DESTROYED', 'I(DESTROYED>4.5)', 'TENURE_SECURITY', 'DESTROYED×INCOME')",0.7524860800860284,0.16665374773499123,0.13490936476131407,0.18302567747009232
"('DESTROYED', 'INCOME', 'I(INCOME>0.7)', 'AGE_DEPENDENCY', 'EPR')",0.7449010936826819,0.16166547953257568,0.13232186046165412,0.18302874877051598
"('DESTROYED', 'TENURE_SECURITY', 'DESTROYED×INCOME')",0.7379593312188948,0.15711005377812767,0.12995348080891217,0.18303473445604834
"('DESTROYED', 'GRID_SMOD', 'I(AGE_DEPENDENCY>0.67)', 'I(TENURE_SECURITY>0.81)', 'EPR')",0.727106181653975,0.15637940689423657,0.11983445003564701,0.1830358917586362
"('DESTROYED', 'I(TENURE_SECURITY>0.81)', 'EPR')",0.7361401081547757,0.15739178211128232,0.12801479688150805,0.18308882361267154
"('DESTROYED', 'INCOME', 'I(TENURE_SECURITY>0.81)', 'DESTROYED×INCOME')",0.7331054260607583,0.15841296238953148,0.12400345753103205,0.18310366461993507
"('DESTROYED', 'I(PALMA>0.06)', 'GRID_SMOD', 'I(TENURE_SECURITY>0.81)', 'EPR')",0.7229763609260669,0.1538874964408414,0.1184209572450803,0.18311069758661827
"('DESTROYED', 'INCOME', 'I(PALMA>0.06)', 'GRID_SMOD', 'I(TENURE_SECURITY>0.81)')",0.7252341067358135,0.15333909713991908,0.12129226466437477,0.18313241835616015
"('DESTROYED', 'I(DESTROYED>4.5)', 'I(INCOME>0.7)', 'AGE_DEPENDENCY', 'EPR')",0.7550229365194586,0.16814553843233887,0.13638009208691393,0.1831675646665981
"('DESTROYED', 'INCOME', 'I(INCOME>0.7)', 'GRID_SMOD', 'I(AGE_DEPENDENCY>0.67)')",0.742656484252002,0.15883239230702917,0.1333398218061407,0.1831719099537226
"('DESTROYED', 'I(INCOME>0.7)', 'PALMA', 'GRID_SMOD', 'EPR')",0.7386561255147349,0.15919360361308169,0.12918018083916788,0.18323921964583822
"('DESTROYED', 'I(PALMA>0.06)', 'GRID_SMOD', 'TENURE_SECURITY')",0.7259586805389382,0.15258767588794434,0.12315934844204754,0.18326278126368456
"('DESTROYED', 'GRID_SMOD', 'AGE_DEPENDENCY', 'EPR', 'DESTROYED×INCOME')",0.7329128809499224,0.1592437019077284,0.12345758380764127,0.18326280158848243
"('DESTROYED', 'EPR', 'DESTROYED×INCOME')",0.7388958676766926,0.15814972060744797,0.13079406483025188,0.18334930592033574
"('DESTROYED', 'I(INCOME>0.7)', 'GRID_SMOD', 'AGE_DEPENDENCY', 'DESTROYED×INCOME')",0.7441711680460692,0.1615833576842801,0.13272417581599638,0.18337878848473577
"('DESTROYED', 'I(DESTROYED>4.5)', 'I(INCOME>0.7)', 'I(TENURE_SECURITY>0.81)')",0.7514149803916523,0.1684343984193631,0.13321684658664198,0.18341208820478427
"('DESTROYED', 'INCOME', 'PALMA', 'GRID_SMOD', 'TENURE_SECURITY')",0.7244406866531986,0.15552697272512928,0.11940331554925337,0.183496533873728
"('DESTROYED', 'I(DESTROYED>4.5)', 'GRID_SMOD', 'AGE_DEPENDENCY', 'I(TENURE_SECURITY>0.81)')",0.7531776174303285,0.16842120624221749,0.13536982144563117,0.1835378034191734
"('DESTROYED', 'I(PALMA>0.06)', 'GRID_SMOD', 'I(TENURE_SECURITY>0.81)', 'DESTROYED×INCOME')",0.7226573075471092,0.15378878927552667,0.11950617754937937,0.18354588642593228
"('DESTROYED', 'I(INCOME>0.7)', 'GRID_SMOD', 'I(AGE_DEPENDENCY>0.67)', 'DESTROYED×INCOME')",0.7447022034275801,0.15985295383608303,0.13551320548030715,0.18355465196293672
"('DESTROYED', 'GRID_SMOD', 'AGE_DEPENDENCY', 'I(AGE_DEPENDENCY>0.67)', 'DESTROYED×INCOME')",0.7306433038900579,0.15604120884826003,0.12545945350266463,0.18361911948695556
"('DESTROYED', 'I(INCOME>0.7)', 'I(PALMA>0.06)', 'GRID_SMOD', 'TENURE_SECURITY')",0.7321464867602958,0.15445166365582988,0.12859894145699216,0.18363470611750876
"('DESTROYED', 'INCOME', 'I(PALMA>0.06)', 'TENURE_SECURITY', 'EPR')",0.7279380493474406,0.15394526323436364,0.12493080330370919,0.18364600573021075
"('DESTROYED', 'I(INCOME>0.7)', 'TENURE_SECURITY', 'I(TENURE_SECURITY>0.81)', 'DESTROYED×INCOME')",0.7441040984620997,0.16089367498890172,0.13416371122915502,0.18365109591865236
"('DESTROYED', 'GRID_SMOD', 'AGE_DEPENDENCY', 'EPR')",0.7330596254825741,0.15767201147375398,0.12639330504536417,0.183668563678848
"('DESTROYED', 'I(INCOME>0.7)', 'GRID_SMOD', 'I(AGE_DEPENDENCY>0.67)', 'EPR')",0.7359542688270206,0.16115698540112292,0.12595074513032103,0.18371782056814112
"('DESTROYED', 'I(INCOME>0.7)', 'I(PALMA>0.06)', 'GRID_SMOD', 'I(TENURE_SECURITY>0.81)')",0.7325860735006424,0.15380581654094552,0.13013290729622207,0.1837842167788417
"('DESTROYED', 'I(DESTROYED>4.5)', 'INCOME', 'GRID_SMOD')",0.7486900827928374,0.16897716413472344,0.1310974004625,0.18379482726812868
"('DESTROYED', 'I(DESTROYED>4.5)', 'I(INCOME>0.7)', 'GRID_SMOD')",0.7474981850260769,0.1688678490850681,0.13038746989455421,0.1839190446511818
"('DESTROYED', 'I(DESTROYED>4.5)', 'GRID_SMOD', 'DESTROYED×INCOME')",0.7500087070372335,0.1689840802855712,0.13285934152383616,0.18394490492405793
"('DESTROYED', 'GRID_SMOD', 'AGE_DEPENDENCY', 'I(AGE_DEPENDENCY>0.67)', 'I(TENURE_SECURITY>0.81)')",0.7273686165746598,0.15527681795486442,0.12398713544876662,0.18396511227632373
"('DESTROYED', 'GRID_SMOD', 'I(AGE_DEPENDENCY>0.67)', 'EPR', 'DESTROYED×INCOME')",0.7285786802396985,0.1569319458303326,0.12371952518619068,0.18402426359227494
"('DESTROYED', 'I(PALMA>0.06)', 'TENURE_SECURITY', 'EPR', 'DESTROYED×INCOME')",0.7272557517623093,0.15341254962923243,0.1259965115037239,0.184051103123549
"('DESTROYED', 'I(DESTROYED>4.5)', 'I(TENURE_SECURITY>0.81)', 'EPR')",0.7481254735951186,0.1709071049402499,0.12959928116092548,0.18412697083535226
"('DESTROYED', 'I(DESTROYED>4.5)', 'AGE_DEPENDENCY', 'I(TENURE_SECURITY>0.81)', 'EPR')",0.7508583192146221,0.16816571144932743,0.13511792003950188,0.18414177075806906
"('DESTROYED', 'INCOME', 'GRID_SMOD')",0.7375883296960094,0.15857072706905898,0.13159672053136626,0.18419303930147193
"('DESTROYED', 'INCOME', 'TENURE_SECURITY', 'I(TENURE_SECURITY>0.81)')",0.7337886085616884,0.1562227669291485,0.1301657476877327,0.18419996868506427
"('DESTROYED', 'I(DESTROYED>4.5)', 'INCOME', 'TENURE_SECURITY', 'I(TENURE_SECURITY>0.81)')",0.7487986746602349,0.16782269901569025,0.1336128271295014,0.18421228382831892
"('DESTROYED', 'I(PALMA>0.06)', 'TENURE_SECURITY', 'I(TENURE_SECURITY>0.81)', 'EPR')",0.721218680552012,0.15293343455398115,0.12109161611840932,0.18426879004012617
"('DESTROYED', 'PALMA', 'GRID_SMOD', 'EPR', 'DESTROYED×INCOME')",0.7259938303803206,0.15670976962510955,0.12219259981227884,0.18430284635235594
"('DESTROYED', 'I(DESTROYED>4.5)', 'GRID_SMOD', 'TENURE_SECURITY')",0.7480933536602994,0.16905931638063598,0.13220711747164968,0.1843910267306621
"('DESTROYED', 'I(PALMA>0.06)', 'GRID_SMOD', 'EPR', 'DESTROYED×INCOME')",0.7239808591105292,0.15427666344826146,0.1231273625234556,0.18447438895372928
"('DESTROYED', 'I(DESTROYED>4.5)', 'TENURE_SECURITY', 'I(TENURE_SECURITY>0.81)', 'DESTROYED×INCOME')",0.7493695448512891,0.16785845211010078,0.13495776034892584,0.18448222253591248
"('DESTROYED', 'PALMA', 'GRID_SMOD', 'I(TENURE_SECURITY>0.81)', 'EPR')",0.7216098470740402,0.15812851121835145,0.11693698322846773,0.18448521579092633
"('DESTROYED', 'PALMA', 'TENURE_SECURITY', 'I(TENURE_SECURITY>0.81)', 'EPR')",0.7216323808829253,0.15478925554204598,0.12032994086916395,0.18449560517609487
"('DESTROYED', 'INCOME', 'I(INCOME>0.7)')",0.744851857382729,0.1599950744825571,0.1384315314320708,0.18452491617729963
"('DESTROYED', 'I(DESTROYED>4.5)', 'INCOME', 'AGE_DEPENDENCY', 'DESTROYED×INCOME')",0.7460554571246582,0.16648643018478101,0.1335993679510291,0.18467678033705068
"('DESTROYED', 'I(DESTROYED>4.5)', 'INCOME', 'EPR')",0.7486893266218835,0.16911958098915952,0.13382040951631394,0.18475022129453
"('DESTROYED', 'INCOME', 'I(PALMA>0.06)', 'TENURE_SECURITY', 'DESTROYED×INCOME')",0.7210140961439183,0.15323508786536513,0.12210765419539223,0.18477621530561303
"('DESTROYED', 'PALMA', 'GRID_SMOD', 'TENURE_SECURITY', 'I(TENURE_SECURITY>0.81)')",0.7186403462337425,0.15673921394020474,0.11640918640874871,0.18483601803840366
"('DESTROYED', 'INCOME', 'I(INCOME>0.7)', 'AGE_DEPENDENCY', 'DESTROYED×INCOME')",0.7412250811616856,0.1585909835503655,0.13719491138490275,0.18485360459119424
"('DESTROYED', 'INCOME', 'GRID_SMOD', 'I(TENURE_SECURITY>0.81)')",0.7313994420595868,0.16043492322207056,0.12565447112072362,0.18489665076106912
"('DESTROYED', 'I(DESTROYED>4.5)', 'EPR', 'DESTROYED×INCOME')",0.7501293968954039,0.16884377380948157,0.13605816458459755,0.1849241804995584
"('DESTROYED', 'TENURE_SECURITY', 'I(TENURE_SECURITY>0.81)', 'DESTROYED×INCOME')",0.7325180303841887,0.15639489168973228,0.13125973826041767,0.18504553318865372
"('DESTROYED', 'PALMA', 'I(PALMA>0.06)', 'GRID_SMOD', 'TENURE_SECURITY')",0.7204746821816397,0.15492766998640872,0.12082118670533476,0.18509139150336792
"('DESTROYED', 'PALMA', 'GRID_SMOD', 'TENURE_SECURITY', 'DESTROYED×INCOME')",0.7209081132997268,0.15657226032558988,0.1198032487991604,0.18515579860834117
"('DESTROYED', 'I(DESTROYED>4.5)', 'GRID_SMOD', 'EPR')",0.7459377537675231,0.17140790819130575,0.13026861619871563,0.18524625687416607
"('DESTROYED', 'INCOME', 'I(INCOME>0.7)', 'I(AGE_DEPENDENCY>0.67)', 'DESTROYED×INCOME')",0.7386977819693903,0.15668643557932646,0.13776688684665347,0.18525184681886323
"('DESTROYED', 'I(INCOME>0.7)', 'I(TENURE_SECURITY>0.81)', 'DESTROYED×INCOME')",0.744272110488145,0.1622583558305411,0.13781230215255652,0.18526618249831753
"('DESTROYED', 'AGE_DEPENDENCY', 'TENURE_SECURITY', 'I(TENURE_SECURITY>0.81)', 'EPR')",0.7245623426702316,0.15493358285012634,0.12608321804006714,0.18548481940665398
"('DESTROYED', 'I(INCOME>0.7)', 'TENURE_SECURITY')",0.7457974088809471,0.15882204793720567,0.1434325992357697,0.18548574609734272
"('DESTROYED', 'INCOME', 'I(INCOME>0.7)', 'I(TENURE_SECURITY>0.81)')",0.7406364267739498,0.16199963720253072,0.13543324877564156,0.18559881973474082
"('DESTROYED', 'I(DESTROYED>4.5)', 'INCOME', 'I(INCOME>0.7)')",0.7487462699040924,0.16951251709336015,0.136223168400553,0.18566313852994024
"('DESTROYED', 'INCOME', 'I(PALMA>0.06)', 'GRID_SMOD', 'DESTROYED×INCOME')",0.7205724958959435,0.15466857475441836,0.12302972569383071,0.18570860151743518
"('DESTROYED', 'I(DESTROYED>4.5)', 'GRID_SMOD', 'AGE_DEPENDENCY', 'EPR')",0.7489237592311031,0.17092818599839518,0.13525157358587248,0.18575200011772153
"('DESTROYED', 'I(DESTROYED>4.5)', 'TENURE_SECURITY', 'EPR')",0.746269711526893,0.17008016230772022,0.13349834943096384,0.18576960007059698
"('DESTROYED', 'GRID_SMOD', 'DESTROYED×INCOME')",0.7347648013682637,0.1595847529204782,0.1327343180681974,0.18585142320680395
"('DESTROYED', 'I(PALMA>0.06)', 'GRID_SMOD', 'TENURE_SECURITY', 'I(TENURE_SECURITY>0.81)')",0.7184327505659507,0.15463549936155327,0.12147955988219328,0.18589410289259864
"('DESTROYED', 'GRID_SMOD', 'AGE_DEPENDENCY', 'TENURE_SECURITY', 'I(TENURE_SECURITY>0.81)')",0.725678589205575,0.15726004242409822,0.12614979559896866,0.18591041627249727
"('DESTROYED', 'GRID_SMOD', 'I(TENURE_SECURITY>0.81)', 'DESTROYED×INCOME')",0.7289674205795875,0.1614081417413353,0.12634040681617836,0.18626037599264203
"('DESTROYED', 'I(DESTROYED>4.5)', 'GRID_SMOD', 'I(TENURE_SECURITY>0.81)', 'DESTROYED×INCOME')",0.7434013383043798,0.17253782230136133,0.13045728749237803,0.18653125716311983
"('DESTROYED', 'I(DESTROYED>4.5)', 'INCOME', 'GRID_SMOD', 'I(TENURE_SECURITY>0.81)')",0.7428505781320021,0.17243804176368602,0.13002830078523064,0.18653858813897153
"('DESTROYED', 'GRID_SMOD', 'AGE_DEPENDENCY', 'I(AGE_DEPENDENCY>0.67)', 'EPR')",0.7194815469752975,0.15814954779746354,0.12118076262304252,0.18661625448173616
"('DESTROYED', 'I(INCOME>0.7)', 'DESTROYED×INCOME')",0.7477304457830684,0.16031938202546864,0.14727133897640857,0.18662009173960295
"('DESTROYED', 'GRID_SMOD', 'EPR')",0.7328897401586207,0.16191238140671782,0.1310643561253524,0.18669566579114982
"('DESTROYED', 'INCOME', 'I(TENURE_SECURITY>0.81)', 'EPR')",0.7332039829651482,0.16057368052034124,0.1327790006639597,0.18671623273971757
"('DESTROYED', 'TENURE_SECURITY', 'EPR')",0.7321059651630415,0.15999004576576548,0.13236595264487958,0.18675001108253453
"('DESTROYED', 'I(DESTROYED>4.5)', 'GRID_SMOD', 'TENURE_SECURITY', 'I(TENURE_SECURITY>0.81)')",0.7440263089217347,0.1703872152085627,0.13406556773221312,0.1868088246730137
"('DESTROYED', 'I(INCOME>0.7)', 'GRID_SMOD', 'TENURE_SECURITY', 'I(TENURE_SECURITY>0.81)')",0.732155900062917,0.16123708981861515,0.13159159934067557,0.18689092969879126
"('DESTROYED', 'I(TENURE_SECURITY>0.81)', 'EPR', 'DESTROYED×INCOME')",0.7314915245815845,0.16034798215652468,0.13200099035229168,0.18695248264241063
"('DESTROYED', 'I(INCOME>0.7)', 'GRID_SMOD')",0.7405375267381067,0.16025287676276284,0.14133760170371626,0.18701765057612416
"('DESTROYED', 'I(DESTROYED>4.5)', 'I(INCOME>0.7)', 'GRID_SMOD', 'TENURE_SECURITY')",0.7432017389068628,0.1707774564974459,0.13380887740798353,0.18712819833285554
"('DESTROYED', 'INCOME', 'TENURE_SECURITY', 'DESTROYED×INCOME')",0.7280520531883774,0.1602601788950712,0.12921179264262997,0.18713997278310793
"('DESTROYED', 'I(INCOME>0.7)', 'GRID_SMOD', 'I(TENURE_SECURITY>0.81)')",0.7344595703636687,0.16221203460795694,0.13374409778308108,0.18716552067578976
"('DESTROYED', 'INCOME', 'I(PALMA>0.06)', 'GRID_SMOD', 'TENURE_SECURITY')",0.7200305797272848,0.15489706001820194,0.1266359730331147,0.18716748444134393
"('DESTROYED', 'I(DESTROYED>4.5)', 'I(INCOME>0.7)', 'GRID_SMOD', 'I(TENURE_SECURITY>0.81)')",0.7410827490504557,0.17158577956705826,0.13140220454951307,0.18730174502203856
"('DESTROYED', 'I(PALMA>0.06)', 'GRID_SMOD', 'TENURE_SECURITY', 'EPR')",0.7169568213421326,0.15771970108151503,0.12151222621499498,0.18742503531812582
"('DESTROYED', 'I(DESTROYED>4.5)', 'I(TENURE_SECURITY>0.81)', 'EPR', 'DESTROYED×INCOME')",0.7427532823675906,0.17301915962370845,0.13210522143113332,0.18745703289575036
"('DESTROYED', 'GRID_SMOD', 'AGE_DEPENDENCY', 'I(TENURE_SECURITY>0.81)', 'EPR')",0.7245930605756415,0.16104112172725954,0.12603437904457943,0.1874941467320658
"('DESTROYED', 'I(DESTROYED>4.5)', 'I(INCOME>0.7)', 'EPR')",0.7461873439872724,0.17199737187192077,0.13684122954834807,0.18755041914433215
"('DESTROYED', 'INCOME', 'EPR', 'DESTROYED×INCOME')",0.7296450745678686,0.16180311843265752,0.13076889732002522,0.18764231372827136
"('DESTROYED', 'I(INCOME>0.7)', 'EPR')",0.7440470067247233,0.16215977371353518,0.1449450630416418,0.18768594334348454
"('DESTROYED', 'I(DESTROYED>4.5)', 'INCOME', 'GRID_SMOD', 'TENURE_SECURITY')",0.7413060547197221,0.1712622997937771,0.1332545156484089,0.1877369202408213
"('DESTROYED', 'I(DESTROYED>4.5)', 'INCOME', 'I(TENURE_SECURITY>0.81)', 'EPR')",0.7416697839266976,0.17304510055349995,0.1319210937271826,0.18776547011799502
"('DESTROYED', 'GRID_SMOD', 'TENURE_SECURITY')",0.7315076873822632,0.1611982146681754,0.1337929751893922,0.18782783415843482
"('DESTROYED', 'INCOME', 'GRID_SMOD', 'DESTROYED×INCOME')",0.7281768208624027,0.16104462172824302,0.13068720851546864,0.18785166979376966
"('DESTROYED', 'PALMA', 'GRID_SMOD', 'TENURE_SECURITY', 'EPR')",0.7167745615117642,0.16065730037353346,0.11998465367464654,0.18795579751213856
"('DESTROYED', 'I(PALMA>0.06)', 'GRID_SMOD', 'TENURE_SECURITY', 'DESTROYED×INCOME')",0.7176511070758173,0.15570657667796145,0.1258871282957741,0.18798086596597274
"('DESTROYED', 'GRID_SMOD', 'AGE_DEPENDENCY', 'TENURE_SECURITY', 'EPR')",0.7228084970017764,0.1602796390659956,0.1264830028480236,0.18798471497074762
"('DESTROYED', 'I(DESTROYED>4.5)', 'TENURE_SECURITY', 'I(TENURE_SECURITY>0.81)', 'EPR')",0.7421774179197206,0.17153926078687393,0.13483975587471356,0.18806719958062232
"('DESTROYED', 'INCOME', 'TENURE_SECURITY', 'EPR')",0.7307348874002007,0.1625975403136907,0.1332728070700782,0.18837848666118942
"('DESTROYED', 'INCOME', 'GRID_SMOD', 'EPR')",0.7298708864245551,0.16363697897672475,0.13143266748996787,0.18839958668071252
"('DESTROYED', 'I(DESTROYED>4.5)', 'INCOME', 'I(INCOME>0.7)', 'TENURE_SECURITY')",0.7448314374372031,0.171046103773878,0.13951460039077637,0.18857642224248372
"('DESTROYED', 'GRID_SMOD', 'TENURE_SECURITY', 'I(TENURE_SECURITY>0.81)')",0.7252283960342626,0.16094797314144735,0.1301666261140787,0.18862873440708783
"('DESTROYED', 'I(INCOME>0.7)', 'I(TENURE_SECURITY>0.81)', 'EPR')",0.7375231431817584,0.16494958542541513,0.1385569630073113,0.188661135083656
"('DESTROYED', 'I(DESTROYED>4.5)', 'I(INCOME>0.7)', 'DESTROYED×INCOME')",0.7481932710128332,0.17040910340129345,0.14397614187589505,0.18873065808811842
"('DESTROYED', 'INCOME', 'GRID_SMOD', 'I(TENURE_SECURITY>0.81)', 'DESTROYED×INCOME')",0.7218206940105811,0.16304659339737299,0.12531057407880755,0.1888454911551998
"('DESTROYED', 'TENURE_SECURITY', 'I(TENURE_SECURITY>0.81)', 'EPR')",0.7248047233611941,0.1595439518228944,0.13184986434572088,0.18886303093580706
"('DESTROYED', 'I(DESTROYED>4.5)', 'GRID_SMOD', 'TENURE_SECURITY', 'DESTROYED×INCOME')",0.7416047784366098,0.17177068120192707,0.1367164138689924,0.18896077221143656
"('DESTROYED', 'INCOME', 'TENURE_SECURITY', 'I(TENURE_SECURITY>0.81)', 'DESTROYED×INCOME')",0.7215580128464878,0.16004065629739475,0.1287023934522686,0.1890616789677252
"('DESTROYED', 'I(DESTROYED>4.5)', 'INCOME', 'I(INCOME>0.7)', 'I(TENURE_SECURITY>0.81)')",0.7441622754969692,0.17225366611074405,0.13911654608696347,0.18906931223357945
"('DESTROYED', 'I(DESTROYED>4.5)', 'INCOME', 'GRID_SMOD', 'EPR')",0.7381257472043083,0.17381015121234547,0.13167531507246105,0.18911990636016607
"('DESTROYED', 'TENURE_SECURITY', 'EPR', 'DESTROYED×INCOME')",0.7288006913910594,0.1625827415515769,0.13431626690397527,0.18936610568816425
"('DESTROYED', 'GRID_SMOD', 'I(TENURE_SECURITY>0.81)', 'EPR')",0.7252651035847888,0.16455445464858767,0.12886486768268962,0.18938473958216284
"('DESTROYED', 'I(INCOME>0.7)', 'TENURE_SECURITY', 'I(TENURE_SECURITY>0.81)', 'EPR')",0.7334964621621992,0.16381446989917134,0.1380321891069293,0.18945006561463382
"('DESTROYED', 'I(INCOME>0.7)', 'TENURE_SECURITY', 'DESTROYED×INCOME')",0.7421338857940258,0.16243593389186872,0.14815097575151845,0.18948434128312044
"('DESTROYED', 'INCOME', 'I(INCOME>0.7)', 'TENURE_SECURITY')",0.7392343033043407,0.16217206948880789,0.14560431655632355,0.1895140275802636
"('DESTROYED', 'I(DESTROYED>4.5)', 'I(INCOME>0.7)', 'TENURE_SECURITY', 'EPR')",0.7413722159002623,0.17374401514007398,0.13617409219193602,0.1895152971439159
"('DESTROYED', 'I(DESTROYED>4.5)', 'INCOME', 'DESTROYED×INCOME')",0.7333518566808903,0.17181757075399576,0.1302009014765082,0.18955553851653786
"('DESTROYED', 'I(DESTROYED>4.5)', 'INCOME', 'TENURE_SECURITY', 'EPR')",0.7407875194577953,0.1724032829409539,0.13705129202388502,0.18955568516901455
"('DESTROYED', 'INCOME', 'GRID_SMOD', 'TENURE_SECURITY')",0.7277472647811452,0.1624968500262877,0.13395886296186676,0.18956948273566976
"('DESTROYED', 'I(DESTROYED>4.5)', 'GRID_SMOD', 'I(TENURE_SECURITY>0.81)', 'EPR')",0.738006234403173,0.17579990494384815,0.13173908967975742,0.18984425340681085
"('DESTROYED', 'I(DESTROYED>4.5)', 'TENURE_SECURITY', 'EPR', 'DESTROYED×INCOME')",0.7417277496983645,0.1723680084394567,0.13928596042484584,0.189975406388646
"('DESTROYED', 'GRID_SMOD', 'EPR', 'DESTROYED×INCOME')",0.7269939528815054,0.16439252463830042,0.13349756562020637,0.19029871245900046
"('DESTROYED', 'I(DESTROYED>4.5)', 'GRID_SMOD', 'EPR', 'DESTROYED×INCOME')",0.7394757844535966,0.173798233754469,0.13675065760097263,0.190357702300615
"('DESTROYED', 'I(DESTROYED>4.5)', 'I(INCOME>0.7)', 'I(TENURE_SECURITY>0.81)', 'DESTROYED×INCOME')",0.7433220314092,0.1729207469513922,0.14197632400410348,0.19052501318209858
"('DESTROYED', 'I(INCOME>0.7)', 'GRID_SMOD', 'TENURE_SECURITY')",0.7338841158631753,0.16312903052928873,0.14259631135198828,0.1906137420060339
"('DESTROYED', 'I(DESTROYED>4.5)', 'INCOME', 'I(INCOME>0.7)', 'GRID_SMOD')",0.7394827901484762,0.1735931263417102,0.1378442679254127,0.19065153470621557
"('DESTROYED', 'INCOME', 'I(INCOME>0.7)', 'EPR')",0.7361174290318029,0.16551323652376174,0.14316965424462846,0.19085515391219576
"('DESTROYED', 'INCOME', 'I(INCOME>0.7)', 'GRID_SMOD')",0.734521717186787,0.16489874328523824,0.1422384109783579,0.19087181235893635
"('DESTROYED', 'INCOME', 'GRID_SMOD', 'TENURE_SECURITY', 'I(TENURE_SECURITY>0.81)')",0.720665999481591,0.16237007397475348,0.13104955214341246,0.19091787554552497
"('DESTROYED', 'I(DESTROYED>4.5)', 'GRID_SMOD', 'TENURE_SECURITY', 'EPR')",0.7355843415485361,0.17556158174622455,0.1328035124109671,0.1909269175362185
"('DESTROYED', 'I(INCOME>0.7)', 'TENURE_SECURITY', 'EPR')",0.7372882088036379,0.16439320700343155,0.14583278139989778,0.19097925986656383
"('DESTROYED', 'I(INCOME>0.7)', 'EPR', 'DESTROYED×INCOME')",0.7388206648930733,0.16562877487008945,0.14657032959898578,0.191126146525334
"('DESTROYED', 'INCOME', 'TENURE_SECURITY', 'I(TENURE_SECURITY>0.81)', 'EPR')",0.7224307943688099,0.1624270596915571,0.13345317847484747,0.19114981459919825
"('DESTROYED', 'I(DESTROYED>4.5)', 'I(INCOME>0.7)', 'TENURE_SECURITY', 'DESTROYED×INCOME')",0.7439716769133242,0.1718556377064611,0.1457021807431551,0.1911953805120973
"('DESTROYED', 'I(INCOME>0.7)', 'GRID_SMOD', 'I(TENURE_SECURITY>0.81)', 'DESTROYED×INCOME')",0.7323525345716233,0.16698572844859266,0.13903768855413878,0.19122362747703603
